"Item #","Product Name","Product Description","Product description orignal html",Brand,"category 1","category 2","category 3","category 4","Retail Price","Wholesale Price Before Markup","MAP Price","Supplier handling fee",Weight,"Qty in stock","In Stock",UPC,"Image name","URL to large image","URL to thumb image","refurbished flag","Attribute list","Shipping for USA","manufacturer prod id","shipping length","shipping width","shipping height","sales tax pct","sales tax state",manufacturer,"Shipping for Canada","Shipping for International","w2b handling fee","W2B 3% Transaction Fee USA","W2B 3% Transaction Fee Canada","W2B 3% Transaction Fee International","USA ZONE","CANADA ZONE",Attributes,"Extra Img 1","Extra Img 2","Extra Img 3","Extra Img 4","Extra Img 5","Extra Img 6","description no html","supplier name - item number","supplier category 1","supplier category 2","supplier category 3","supplier category 4"
PY-A-1826,"Leapers Accushot 1-Pc Offset Mount w/1"" Rings, Weaver/Picatinny Mount","1"" rings Fits Weaver/Picatinny base 62mm base length 0.71"" saddle height 38mm bi-directional offset for extended eye relief See-thru base","1"" rings Fits Weaver/Picatinny base 62mm base length 0.71"" saddle height 38mm bi-directional offset for extended eye relief See-thru base",,"Airguns, Pistols","Scope Mounts",,,19.95,10.26,14.95,0,0.45,3,Y,4712274524507,PY-A-1826.jpg,http://www.imageserverhost.com/simg/P892/large/PY-A-1826.jpg,http://www.imageserverhost.com/simg/P892/small/PY-A-1826.jpg,N,,13.49,PY-A-1826,,,,0,NULL,UTG,,,2.5,,,,$6,,,,,,,,,"1"" rings Fits Weaver/Picatinny base 62mm base length 0.71"" saddle height 38mm bi-directional offset for extended eye relief See-thru base",Air-Venturi-PY-A-1826,"Scope Mounts",,,
PY-A-1828,"UHC 8 shells for Airsoft Revolvers 937, 938, 939, 941, 138, 139, 141, 142","ABS construction with high reliability and durability Holds 1 round each Includes 8 shells to load BBs into Compatible with UHC Airsoft Spring Revolvers Model UA937, UA938, UA941 and Gas UG 138, 139, 141, 142 Made by UHC","ABS construction with high reliability and durability Holds 1 round each Includes 8 shells to load BBs into Compatible with UHC Airsoft Spring Revolvers Model UA937, UA938, UA941 and Gas UG 138, 139, 141, 142 Made by UHC",,"Airguns, Pistols","Airsoft Magazines Clips",,,7.9,4.49,6.2,0,0.23,20,Y,871110002167,PY-A-1828.jpg,http://www.imageserverhost.com/simg/P892/large/PY-A-1828.jpg,http://www.imageserverhost.com/simg/P892/small/PY-A-1828.jpg,N,,13.49,PY-A-1828,,,,0,NULL,UHC,,,2.5,,,,$6,,,,,,,,,"ABS construction with high reliability and durability Holds 1 round each Includes 8 shells to load BBs into Compatible with UHC Airsoft Spring Revolvers Model UA937, UA938, UA941 and Gas UG 138, 139, 141, 142 Made by UHC",Air-Venturi-PY-A-1828,"Airsoft Magazines Clips",,,
PY-A-1894,"Champion Critter Series Targets, 11x14  - 10pk","2 each of 5 critters per pack - 10 total qty.","2 each of 5 critters per pack - 10 total qty.",,"Airguns, Pistols","Animal Targets",,,4.99,2.49,3.79,0,0.2,10,Y,076683457813,PY-A-1894.jpg,http://www.imageserverhost.com/simg/P892/large/PY-A-1894.jpg,http://www.imageserverhost.com/simg/P892/small/PY-A-1894.jpg,N,,13.49,PY-A-1894,,,,0,NULL,Champion,,,2.5,,,,$6,,,,,,,,,"2 each of 5 critters per pack - 10 total qty.",Air-Venturi-PY-A-1894,"Animal Targets",,,
PY-A-1942,"TSD Universal Smart Charger 7.2-12V for NiCad & NiMH batteries","Light Indicator when Charging  Large & Small Tamiya Adaptor Auto Trickle Charge Function  The smart charger will cut-off power automatically when battery is full  Charging style will Re-energize some Dead NiMH Packs Input: 100-240V, 50/60Hz 700 mA Max Output: 20V  09A/1.8A 7.2v - 12v Selector SwitchTwo output levels .9A and 1.8A. For battery packs 1100 to 2100mah you must use the .9A setting or you will overheat the battery. Only battery packs over 2100mah can use the 1.8A settingCalculate the proper amount of time required to charge a battery by dividing the battery's milliamp capacity by the chargers charge rate, e.g. it would take a 1800 rate charger - 2 hours to charge a completely drained 3600 mah battery.","Light Indicator when Charging  Large & Small Tamiya Adaptor Auto Trickle Charge Function  The smart charger will cut-off power automatically when battery is full  Charging style will Re-energize some Dead NiMH Packs Input: 100-240V, 50/60Hz 700 mA Max Output: 20V  09A/1.8A 7.2v - 12v Selector SwitchTwo output levels .9A and 1.8A. For battery packs 1100 to 2100mah you must use the .9A setting or you will overheat the battery. Only battery packs over 2100mah can use the 1.8A settingCalculate the proper amount of time required to charge a battery by dividing the battery's milliamp capacity by the chargers charge rate, e.g. it would take a 1800 rate charger - 2 hours to charge a completely drained 3600 mah battery.",,"Airguns, Pistols","Airsoft Chargers",,,34.9,18.56,24.95,0,0.8,20,Y,871110007964,PY-A-1942.jpg,http://www.imageserverhost.com/simg/P892/large/PY-A-1942.jpg,http://www.imageserverhost.com/simg/P892/small/PY-A-1942.jpg,N,,13.49,PY-A-1942,,,,0,NULL,TSD,,,2.5,,,,$6,,,,,,,,,"Light Indicator when Charging  Large & Small Tamiya Adaptor Auto Trickle Charge Function  The smart charger will cut-off power automatically when battery is full  Charging style will Re-energize some Dead NiMH Packs Input: 100-240V, 50/60Hz 700 mA Max Output: 20V  09A/1.8A 7.2v - 12v Selector SwitchTwo output levels .9A and 1.8A. For battery packs 1100 to 2100mah you must use the .9A setting or you will overheat the battery. Only battery packs over 2100mah can use the 1.8A settingCalculate the proper amount of time required to charge a battery by dividing the battery's milliamp capacity by the chargers charge rate, e.g. it would take a 1800 rate charger - 2 hours to charge a completely drained 3600 mah battery.",Air-Venturi-PY-A-1942,"Airsoft Chargers",,,
PY-A-206,"Crosman 0407T Rotary Clips, Fits 357W & Vigilante CO2 Pellet Revolvers, 3pk",".177-caliber rotary pellet clip Holds 10 lead pellets Fits the Crosman 357W revolver & the Crosman Vigilante revolver <strong>Accepts pellets only. Does not accept steel BBs</strong> 3 clips",".177-caliber rotary pellet clip Holds 10 lead pellets Fits the Crosman 357W revolver & the Crosman Vigilante revolver <strong>Accepts pellets only. Does not accept steel BBs</strong> 3 clips",,"Airguns, Pistols",Magazines,"Clips And Reloaders",,9.95,5.09,5.95,0,0.25,20,Y,028478040700,PY-A-206.jpg,http://www.imageserverhost.com/simg/P892/large/PY-A-206.jpg,http://www.imageserverhost.com/simg/P892/small/PY-A-206.jpg,N,,13.49,PY-A-206,,,,0,NULL,Crosman,,,2.5,,,,$6,,,,,,,,,".177-caliber rotary pellet clip Holds 10 lead pellets Fits the Crosman 357W revolver & the Crosman Vigilante revolver Accepts pellets only. Does not accept steel BBs 3 clips",Air-Venturi-PY-A-206,Magazines,"Clips And Reloaders",,
PY-A-2173,"Winchester 6pc Kitchen Cutlery and Camping Knives with Case","8"" carving knife 8"" chef's knife Boning knife Utility knife 3"" paring knife 12"" cutting board All pieces are stored in a heavy-duty embroidered nylon case","8"" carving knife 8"" chef's knife Boning knife Utility knife 3"" paring knife 12"" cutting board All pieces are stored in a heavy-duty embroidered nylon case",,"Airguns, Pistols","Knives And Tools",,,34,23.96,29.99,0,3,1,Y,714058956737,PY-A-2173.jpg,http://www.imageserverhost.com/simg/P892/large/PY-A-2173.jpg,http://www.imageserverhost.com/simg/P892/small/PY-A-2173.jpg,N,,16.99,PY-A-2173,,,,0,NULL,Winchester,,,2.5,,,,$6,,,,,,,,,"8"" carving knife 8"" chef's knife Boning knife Utility knife 3"" paring knife 12"" cutting board All pieces are stored in a heavy-duty embroidered nylon case",Air-Venturi-PY-A-2173,"Knives And Tools",,,
PY-A-2460,"Radians Radband Earplugs, Neckband, NRR 23","Radians Radband earplugs NRR 23 rating Meets or exceeds ANSI S3.19-1974 standards Jelli Plugs (FDA-approved) are soft, comfortable & engineered to align with ear canal for max sound attenuation Non-toxic earplugs are washable & reusable Attached to soft, pliable neckband (non-adjustable) Earplugs are replaceable & removable for use without neckband","Radians Radband earplugs NRR 23 rating Meets or exceeds ANSI S3.19-1974 standards Jelli Plugs (FDA-approved) are soft, comfortable & engineered to align with ear canal for max sound attenuation Non-toxic earplugs are washable & reusable Attached to soft, pliable neckband (non-adjustable) Earplugs are replaceable & removable for use without neckband",,"Airguns, Pistols","Vision And Hearing Protection",,,5.5,3.56,4.5,0,0.75,0,N,674326415000,PY-A-2460.jpg,http://www.imageserverhost.com/simg/P892/large/PY-A-2460.jpg,http://www.imageserverhost.com/simg/P892/small/PY-A-2460.jpg,N,,13.49,PY-A-2460,,,,0,NULL,Radians,,,2.5,,,,$6,,,,,,,,,"Radians Radband earplugs NRR 23 rating Meets or exceeds ANSI S3.19-1974 standards Jelli Plugs (FDA-approved) are soft, comfortable & engineered to align with ear canal for max sound attenuation Non-toxic earplugs are washable & reusable Attached to soft, pliable neckband (non-adjustable) Earplugs are replaceable & removable for use without neckband",Air-Venturi-PY-A-2460,"Vision And Hearing Protection",,,
PY-A-2471,"Beretta 92FS Grip, Brown Plastic, Right Side Only","Beretta 92FS replacement grip, right side only Dark, rich brown plastic Molded checkering with Beretta logo Integral thumbrest Includes 2 screws","Beretta 92FS replacement grip, right side only Dark, rich brown plastic Molded checkering with Beretta logo Integral thumbrest Includes 2 screws",,"Airguns, Pistols","Stocks And Pistol Grips",,,10,6.11,7.99,0,0.25,20,Y,,PY-A-2471.jpg,http://www.imageserverhost.com/simg/P892/large/PY-A-2471.jpg,http://www.imageserverhost.com/simg/P892/small/PY-A-2471.jpg,N,,13.49,PY-A-2471,,,,0,NULL,Beretta,,,2.5,,,,$6,,,,,,,,,"Beretta 92FS replacement grip, right side only Dark, rich brown plastic Molded checkering with Beretta logo Integral thumbrest Includes 2 screws",Air-Venturi-PY-A-2471,"Stocks And Pistol Grips",,,
PY-A-2768,"TSD Sapien Arms Propane Adapter, Plastic, .25 oz. Silicone Oil","Sapien Arms propane adapter High-strength ABS plastic Lubricates & cleans Enhances performance Easy-to-locate fluorescent green finish Revolutionary design with silicone oil reservoir Cap-retainer loop Does not need to be detached from propane tank to apply silicone oil Excellent alternative for gas airsoft products Includes .25 oz. light silicone oil For airsoft use only","Sapien Arms propane adapter High-strength ABS plastic Lubricates & cleans Enhances performance Easy-to-locate fluorescent green finish Revolutionary design with silicone oil reservoir Cap-retainer loop Does not need to be detached from propane tank to apply silicone oil Excellent alternative for gas airsoft products Includes .25 oz. light silicone oil For airsoft use only",,"Airguns, Pistols","Green Gas And Related Items",,,17.95,7.74,9.95,0,0.45,20,Y,871110001221,PY-A-2768.jpg,http://www.imageserverhost.com/simg/P892/large/PY-A-2768.jpg,http://www.imageserverhost.com/simg/P892/small/PY-A-2768.jpg,N,,13.49,PY-A-2768,,,,0,NULL,TSD,,,2.5,,,,$6,,,,,,,,,"Sapien Arms propane adapter High-strength ABS plastic Lubricates & cleans Enhances performance Easy-to-locate fluorescent green finish Revolutionary design with silicone oil reservoir Cap-retainer loop Does not need to be detached from propane tank to apply silicone oil Excellent alternative for gas airsoft products Includes .25 oz. light silicone oil For airsoft use only",Air-Venturi-PY-A-2768,"Green Gas And Related Items",,,
PY-A-3208,"5.11 Tactical TacLite Pro Short Sleeve Shirt, Black, XL","The 5.11 Tactical TacLite Pro Short Sleeve Shirt is a versatile and comfortable shirt that is a perfect counterpart to the 5.11 TacLite Pro Pants. This durable shirt features a 6 pocket layout, anti-chip melamine buttons, and stitched eyelets at each underarm to dispel excessive heat and moisture. The 5.11 Tactical TacLite Pro Short Sleeve Shirt is ideal for airsoft enthusiasts who are looking for a lightweight and reliable shirt for skirmishing and airsoft wars. Accept no substitute for quality and dependability!      Features:  Durable, ultra-lightweight 4-oz., 65% polyester/35% cotton ripstop Teflon treated for stain, liquid and soil resistance 5.11's patented hidden document pockets Pen pockets on left sleeve Imported","The 5.11 Tactical TacLite Pro Short Sleeve Shirt is a versatile and comfortable shirt that is a perfect counterpart to the 5.11 TacLite Pro Pants. This durable shirt features a 6 pocket layout, anti-chip melamine buttons, and stitched eyelets at each underarm to dispel excessive heat and moisture. The 5.11 Tactical TacLite Pro Short Sleeve Shirt is ideal for airsoft enthusiasts who are looking for a lightweight and reliable shirt for skirmishing and airsoft wars. Accept no substitute for quality and dependability!      Features:  Durable, ultra-lightweight 4-oz., 65% polyester/35% cotton ripstop Teflon treated for stain, liquid and soil resistance 5.11's patented hidden document pockets Pen pockets on left sleeve Imported",,"Airguns, Pistols","Outdoor Gear",,,54.99,42.08,49.99,0,0.36,2,Y,844802153911,PY-A-3208.jpg,http://www.imageserverhost.com/simg/P892/large/PY-A-3208.jpg,http://www.imageserverhost.com/simg/P892/small/PY-A-3208.jpg,N,,13.49,PY-A-3208,,,,0,NULL,"5.11 Tactical",,,2.5,,,,$6,,,,,,,,,"The 5.11 Tactical TacLite Pro Short Sleeve Shirt is a versatile and comfortable shirt that is a perfect counterpart to the 5.11 TacLite Pro Pants. This durable shirt features a 6 pocket layout, anti-chip melamine buttons, and stitched eyelets at each underarm to dispel excessive heat and moisture. The 5.11 Tactical TacLite Pro Short Sleeve Shirt is ideal for airsoft enthusiasts who are looking for a lightweight and reliable shirt for skirmishing and airsoft wars. Accept no substitute for quality and dependability!      Features:  Durable, ultra-lightweight 4-oz., 65% polyester/35% cotton ripstop Teflon treated for stain, liquid and soil resistance 5.11's patented hidden document pockets Pen pockets on left sleeve Imported",Air-Venturi-PY-A-3208,"Outdoor Gear",,,
PY-A-3875,"Red Storm II ""Heart of Rojo"" Airsoft Mil-Sim DVD","Operation Red Storm II ""Heart of Rojo"" is an airsoft military simulation (mil-sim) produced by Dave Craig & AJ Rickert Epstein. This scenario features an attempted invasion on Camp Whittier by a unit of former Soviet paratroopers led by renegade leader Rojo. Join Joint Expeditionary Force (JEF) as they get ready to strike at the heart of Rojo's nest!","Operation Red Storm II ""Heart of Rojo"" is an airsoft military simulation (mil-sim) produced by Dave Craig & AJ Rickert Epstein. This scenario features an attempted invasion on Camp Whittier by a unit of former Soviet paratroopers led by renegade leader Rojo. Join Joint Expeditionary Force (JEF) as they get ready to strike at the heart of Rojo's nest!",,"Airguns, Pistols","Educational Books",Videos,,12.99,6.63,7.99,0,0.11,20,Y,,PY-A-3875.jpg,http://www.imageserverhost.com/simg/P892/large/PY-A-3875.jpg,http://www.imageserverhost.com/simg/P892/small/PY-A-3875.jpg,N,,13.49,PY-A-3875,,,,0,NULL,DVD,,,2.5,,,,$6,,,,,,,,,"Operation Red Storm II ""Heart of Rojo"" is an airsoft military simulation (mil-sim) produced by Dave Craig & AJ Rickert Epstein. This scenario features an attempted invasion on Camp Whittier by a unit of former Soviet paratroopers led by renegade leader Rojo. Join Joint Expeditionary Force (JEF) as they get ready to strike at the heart of Rojo's nest!",Air-Venturi-PY-A-3875,"Educational Books",Videos,,
PY-A-4236,"ARH Piston Seal, Fits Webley Patriot & Beeman Kodiak Air Rifles","ARH piston seal Fits Webley Patriot and Beeman Kodiak air rifles <strong><font color=red>For professional installation only.</strong></font>   If your piston seal is worn or cut, this is the proper replacement part.","ARH piston seal Fits Webley Patriot and Beeman Kodiak air rifles <strong><font color=red>For professional installation only.</strong></font>   If your piston seal is worn or cut, this is the proper replacement part.",,"Airguns, Pistols","Webley  Venom Accessories",,,24.95,16.53,22.25,0,0.23,1,Y,,PY-A-4236.png,http://www.imageserverhost.com/simg/P892/large/PY-A-4236.png,http://www.imageserverhost.com/simg/P892/small/PY-A-4236.png,N,,13.49,PY-A-4236,,,,0,NULL,"Air Venturi",,,2.5,,,,$6,,,,,,,,,"ARH piston seal Fits Webley Patriot and Beeman Kodiak air rifles For professional installation only.   If your piston seal is worn or cut, this is the proper replacement part.",Air-Venturi-PY-A-4236,"Webley  Venom Accessories",,,
PY-A-5137,"Swiss Arms 12-gram CO2 Cartridges, 500ct","CO2 cartridges 12-gram 500ct   Swiss Arms 12-gram CO2 cartridges, 500 cartridges per package.","CO2 cartridges 12-gram 500ct   Swiss Arms 12-gram CO2 cartridges, 500 cartridges per package.",,"Airguns, Pistols","Co2 Bulk Accessories",,,300,152.99,199.99,0,60,20,Y,819024011417,PY-A-5137.jpg,http://www.imageserverhost.com/simg/P892/large/PY-A-5137.jpg,http://www.imageserverhost.com/simg/P892/small/PY-A-5137.jpg,N,,116.34,PY-A-5137,,,,0,NULL,"Swiss Arms",,,2.5,,,,$6,,,,,,,,,"CO2 cartridges 12-gram 500ct   Swiss Arms 12-gram CO2 cartridges, 500 cartridges per package.",Air-Venturi-PY-A-5137,"Co2 Bulk Accessories",,,
PY-A-5501,"Hill Pump MK4, Up to 4000 PSI","Hill Mk4 hand pump 3-stage pump Up to 276 bar/4000 psi Gen 4 requires less effort than Gen 3 Field-stripped in 5 minutes for each maintenance Dry-Pac system removes 90% of harmful moisture Dry Pack quick-disconnect for easy storage Includes Dry-Pac and a 17.50"" hose ending with 1/8"" BSPP female threads Manufactured and hand-assembled in England Each unit 100% tested by Hill before packing and shipping","Hill Mk4 hand pump 3-stage pump Up to 276 bar/4000 psi Gen 4 requires less effort than Gen 3 Field-stripped in 5 minutes for each maintenance Dry-Pac system removes 90% of harmful moisture Dry Pack quick-disconnect for easy storage Includes Dry-Pac and a 17.50"" hose ending with 1/8"" BSPP female threads Manufactured and hand-assembled in England Each unit 100% tested by Hill before packing and shipping",,"Airguns, Pistols","Pcp Pumps",,,299.99,203.99,289.99,0,1.5,20,Y,819024012339,PY-A-5501.jpg,http://www.imageserverhost.com/simg/P892/large/PY-A-5501.jpg,http://www.imageserverhost.com/simg/P892/small/PY-A-5501.jpg,N,,15.45,PY-A-5501,,,,0,NULL,Hill,,,2.5,,,,$6,,,,,,,,,"Hill Mk4 hand pump 3-stage pump Up to 276 bar/4000 psi Gen 4 requires less effort than Gen 3 Field-stripped in 5 minutes for each maintenance Dry-Pac system removes 90% of harmful moisture Dry Pack quick-disconnect for easy storage Includes Dry-Pac and a 17.50"" hose ending with 1/8"" BSPP female threads Manufactured and hand-assembled in England Each unit 100% tested by Hill before packing and shipping",Air-Venturi-PY-A-5501,"Pcp Pumps",,,
